Moneda,Fecha,Market_Cap
tether,2019-05-16,2061844883.500843
tether,2019-05-17,2064324729.5433328
tether,2019-05-18,2065505729.9335892
tether,2019-05-19,2062926349.0276809
tether,2019-05-20,2065921563.1180017
tether,2019-05-21,2062090281.05408
tether,2019-05-22,2056883149.6314497
tether,2019-05-23,2061262134.8652315
tether,2019-05-24,2063259690.96601
tether,2019-05-25,2060613018.737583
tether,2019-05-26,2068333352.105575
tether,2019-05-27,2061622887.2313673
tether,2019-05-29,2060746562.1644032
tether,2019-05-30,2062917607.0135057
tether,2019-05-31,2060729989.7639685
tether,2019-06-01,2062694256.6007967
tether,2019-06-02,2058220780.187967
tether,2019-06-03,2050467007.8340452
tether,2019-06-04,2056503894.9146733
tether,2019-06-05,2061510171.6989279
tether,2019-06-06,2068011736.907346
tether,2019-06-07,2067383137.7678435
tether,2019-06-08,2068443262.5838683
tether,2019-06-09,2065095172.4073865
tether,2019-06-10,2067920867.2128856
tether,2019-06-11,2066354112.1803727
tether,2019-06-12,2064333364.3944988
tether,2019-06-13,2061629669.929947
tether,2019-06-14,2062747244.7515252
tether,2019-06-15,2064294985.9248483
tether,2019-06-16,2061521966.3026097
tether,2019-06-17,2060407741.5764933
tether,2019-06-18,2069235158.4367325
tether,2019-06-19,3570229455.490027
tether,2019-06-20,3576128693.296882
tether,2019-06-21,3573088606.7578115
tether,2019-06-22,3562869654.192345
tether,2019-06-23,3557802745.04675
tether,2019-06-24,3564523270.7119393
tether,2019-06-25,3564219247.200822
tether,2019-06-26,3539771132.287302
tether,2019-06-27,3552864720.1395583
tether,2019-06-28,3551389706.673602
tether,2019-06-29,3561919866.2602863
tether,2019-06-30,3535311442.319507
tether,2019-07-01,3561457686.491664
tether,2019-07-02,3566382379.050883
tether,2019-07-03,3577972123.4720073
tether,2019-07-04,3570217113.2154574
tether,2019-07-05,3559642713.480675
tether,2019-07-06,3579481363.191742
tether,2019-07-07,3577075803.6564465
tether,2019-07-08,3564791484.502092
tether,2019-07-09,3562808036.057597
tether,2019-07-10,3576572917.4553237
tether,2019-07-11,3576444028.079833
tether,2019-07-12,3576348203.6364255
tether,2019-07-13,3571889150.0334644
tether,2019-07-14,3542690109.1881547
tether,2019-07-15,3570423336.9946322
tether,2019-07-16,3563402790.986723
tether,2019-07-17,3566889749.299954
tether,2019-07-18,3579597488.507397
tether,2019-07-19,3570843223.0179176
tether,2019-07-20,3558610544.1213045
tether,2019-07-21,3563721291.0106907
tether,2019-07-22,3560422723.2364125
tether,2019-07-23,3565262643.2044797
tether,2019-07-24,3566060267.839516
tether,2019-07-25,3562277706.2253256
tether,2019-07-26,3567781085.5464344
tether,2019-07-27,3561196236.375034
tether,2019-07-28,3563856718.164214
tether,2019-07-29,3549363874.681723
tether,2019-07-30,3560098364.773232
tether,2019-07-31,3569033681.397903
tether,2019-08-01,3555143092.6316285
tether,2019-08-02,3566893318.991978
tether,2019-08-03,3558251574.8235416
tether,2019-08-04,3566308980.2576814
tether,2019-08-05,3558556092.9391065
tether,2019-08-06,3559410470.108321
tether,2019-08-07,3570444798.4099736
tether,2019-08-08,3572108985.108403
tether,2019-08-09,3553361320.623197
tether,2019-08-10,3554876089.003907
tether,2019-08-11,3562200687.5256224
tether,2019-08-12,3555065285.3283195
tether,2019-08-13,3558875344.0130224
tether,2019-08-14,3550712977.048907
tether,2019-08-15,3562369900.9283037
tether,2019-08-16,3561947684.704014
tether,2019-08-17,3564813559.902501
tether,2019-08-18,3558947739.978588
tether,2019-08-19,3568209005.9412184
tether,2019-08-20,3554933745.2834134
tether,2019-08-21,3563674681.5451207
tether,2019-08-22,3563292692.094446
tether,2019-08-23,3562709197.598054
tether,2019-08-24,3560666049.0766134
tether,2019-08-25,3562179302.197004
tether,2019-08-26,3553464427.7285385
tether,2019-08-27,3557859845.994577
tether,2019-08-28,3562514240.1823215
tether,2019-08-29,3559411911.85813
tether,2019-08-30,3566660524.943584
tether,2019-08-31,3564804964.0925236
tether,2019-09-01,3561592034.9634614
tether,2019-09-02,3556951793.373375
tether,2019-09-03,3563969410.876095
tether,2019-09-04,3563799093.778485
tether,2019-09-05,3562012430.697566
tether,2019-09-06,3565228317.2657304
tether,2019-09-07,3561514297.225289
tether,2019-09-08,3566788495.3860936
tether,2019-09-09,3561391945.504916
tether,2019-09-10,3564613948.5391273
tether,2019-09-11,3564474189.297525
tether,2019-09-12,3565141785.895736
tether,2019-09-13,3567481702.914822
tether,2019-09-14,3565778733.2889004
tether,2019-09-15,3562326505.220782
tether,2019-09-16,3559922682.466712
tether,2019-09-17,3562997837.315615
tether,2019-09-18,3557012139.5836153
tether,2019-09-19,3567341551.384865
tether,2019-09-20,3561583092.524842
tether,2019-09-21,3560308643.045494
tether,2019-09-22,3560059047.964597
tether,2019-09-23,3554410705.8451314
tether,2019-09-24,3592832841.7627206
tether,2019-09-25,3566197858.8693175
tether,2019-09-26,3567657625.992481
tether,2019-09-27,3566364069.0908837
tether,2019-09-28,3570432018.6373005
tether,2019-09-29,3565873474.3711114
tether,2019-09-30,3566140173.725016
tether,2019-10-01,3576099659.5833344
tether,2019-10-02,3571074432.6724
tether,2019-10-03,3567220613.9087744
tether,2019-10-04,3563728743.226812
tether,2019-10-05,3566839635.5521703
tether,2019-10-06,3565105666.7035947
tether,2019-10-07,3562270008.9646497
tether,2019-10-08,3561393646.598982
tether,2019-10-09,3566136379.990864
tether,2019-10-10,3566273428.2638464
tether,2019-10-11,3558783233.143403
tether,2019-10-12,3562687765.4062986
tether,2019-10-13,3566190753.4596224
tether,2019-10-14,3562469746.356078
tether,2019-10-15,3562701963.0308404
tether,2019-10-16,4290643937.349255
tether,2019-10-17,4293271658.8182034
tether,2019-10-18,4290053876.9751587
tether,2019-10-19,4292394553.217247
tether,2019-10-20,4295335039.711131
tether,2019-10-21,4297893303.518676
tether,2019-10-22,4294516192.5913825
tether,2019-10-23,4295912133.840862
tether,2019-10-24,4289829278.5483885
tether,2019-10-25,4289720345.559119
tether,2019-10-26,4286032327.363473
tether,2019-10-27,4280403227.087565
tether,2019-10-28,4285238496.3965764
tether,2019-10-29,4290299219.8022575
tether,2019-10-30,4290571163.9048963
tether,2019-10-31,4295520274.681653
tether,2019-11-01,4292402328.773791
tether,2019-11-02,4297274004.476377
tether,2019-11-03,4291350974.949207
tether,2019-11-04,4292440543.877688
tether,2019-11-05,4286247361.905825
tether,2019-11-06,4288910378.389044
tether,2019-11-07,4290025664.460029
tether,2019-11-08,4281140240.558369
tether,2019-11-09,4287864816.7338724
tether,2019-11-10,4283684765.4839287
tether,2019-11-11,4286569550.521456
tether,2019-11-12,4294412325.255515
tether,2019-11-13,4282553700.763622
tether,2019-11-14,4281715106.989038
tether,2019-11-15,4288170791.03422
tether,2019-11-16,4294415723.030434
tether,2019-11-17,4292153693.715395
tether,2019-11-18,4289846713.960536
tether,2019-11-19,4290414178.3466663
tether,2019-11-20,4288809724.8423734
tether,2019-11-21,4292424386.707467
tether,2019-11-22,4307290446.789244
tether,2019-11-23,4292479947.931959
tether,2019-11-24,4293854079.141539
tether,2019-11-25,4293965830.7886467
tether,2019-11-26,4290698536.3824816
tether,2019-11-27,4285167649.130439
tether,2019-11-28,4292216044.6782885
tether,2019-11-29,4286771768.5368767
tether,2019-11-30,4286494287.1856794
tether,2019-12-01,4288996420.0145025
tether,2019-12-02,4289905360.0254
tether,2019-12-03,4286019192.1538186
tether,2019-12-04,4287650290.8584337
tether,2019-12-05,4283121715.8592286
tether,2019-12-06,4288527224.179576
tether,2019-12-07,4285244210.6415615
tether,2019-12-08,4284190124.393583
tether,2019-12-09,4288018633.665489
tether,2019-12-10,4287290646.7029333
tether,2019-12-11,4285078168.7105346
tether,2019-12-12,4291936960.869422
tether,2019-12-13,4285342719.413138
tether,2019-12-14,4287222687.7651443
tether,2019-12-15,4285886684.7091284
tether,2019-12-16,4291385778.3077035
tether,2019-12-17,4297263155.708665
tether,2019-12-18,4294101801.6877546
tether,2019-12-19,4290171199.0560904
tether,2019-12-20,4292182605.6316495
tether,2019-12-21,4291227631.673356
tether,2019-12-22,4299511702.3555155
tether,2019-12-23,4295666750.9686165
tether,2019-12-24,4288724781.647807
tether,2019-12-25,4288721465.2944646
tether,2019-12-26,4289428178.0955973
tether,2019-12-27,4291565866.063677
tether,2019-12-28,4285608435.720256
tether,2019-12-29,4287781029.7340155
tether,2019-12-30,4281011670.9315376
tether,2019-12-31,4285941694.738991
tether,2020-01-01,4286266485.3207355
tether,2020-01-02,4288898575.229704
tether,2020-01-03,4283023028.1804905
tether,2020-01-04,4287220840.862627
tether,2020-01-05,4281391701.4349484
tether,2020-01-06,4285344128.9621105
tether,2020-01-07,4279309316.940058
tether,2020-01-08,4273984481.0242386
tether,2020-01-09,4286942072.2085485
tether,2020-01-10,4288341143.272189
tether,2020-01-11,4273319340.088697
tether,2020-01-12,4281347849.5961967
tether,2020-01-13,4282360329.8870263
tether,2020-01-14,4278526948.1391935
tether,2020-01-15,4286133433.3041477
tether,2020-01-16,4277820757.819113
tether,2020-01-17,4279860809.687358
tether,2020-01-18,4277817641.5174227
tether,2020-01-19,4282607058.0138593
tether,2020-01-20,4281327773.24018
tether,2020-01-21,4283473427.904655
tether,2020-01-22,4282886404.333369
tether,2020-01-23,4279582980.171292
tether,2020-01-24,4289750200.54091
tether,2020-01-25,4283647990.5767603
tether,2020-01-26,4285728293.985232
tether,2020-01-27,4277424753.5497913
tether,2020-01-28,4295159219.365079
tether,2020-01-29,4276714293.7678623
tether,2020-01-30,4277899662.966756
tether,2020-01-31,4277278307.8863506
tether,2020-02-01,4279297792.444087
tether,2020-02-02,4285631681.8754773
tether,2020-02-03,4291651783.0249114
tether,2020-02-04,4279687870.004281
tether,2020-02-05,4281286725.960383
tether,2020-02-06,4280165005.9691873
tether,2020-02-07,4283434128.752056
tether,2020-02-08,4283445364.169793
tether,2020-02-09,4304246879.444564
tether,2020-02-10,4293957672.4137683
tether,2020-02-11,4288414305.541914
tether,2020-02-12,4276982477.616516
tether,2020-02-13,4279251912.61609
tether,2020-02-14,4283562617.3753257
tether,2020-02-15,4282126676.342095
tether,2020-02-16,4287194543.0562115
tether,2020-02-17,4296553112.351896
tether,2020-02-18,4285326170.913868
tether,2020-02-19,4282876600.3408866
tether,2020-02-20,4287659834.945381
tether,2020-02-21,4286189909.950764
tether,2020-02-22,4285130709.1202736
tether,2020-02-23,4294456127.209374
tether,2020-02-24,4289228245.46827
tether,2020-02-25,4284267566.820399
tether,2020-02-26,4279357850.6112013
tether,2020-02-27,4290501476.9167504
tether,2020-02-28,4284583525.7589073
tether,2020-02-29,4281707677.9713054
tether,2020-03-01,4287586058.2481146
tether,2020-03-02,4287612678.8629875
tether,2020-03-03,4290848897.27709
tether,2020-03-04,4294158069.3345623
tether,2020-03-05,4283452585.4754834
tether,2020-03-06,4292195689.740502
tether,2020-03-07,4288082506.561007
tether,2020-03-08,4262796415.2644653
tether,2020-03-09,4299840152.818669
tether,2020-03-10,4301130617.355973
tether,2020-03-11,4311456649.06912
tether,2020-03-12,4308381652.1723
tether,2020-03-13,4340812840.148948
tether,2020-03-14,4271079465.443513
tether,2020-03-15,4293832554.0874405
tether,2020-03-16,4317599420.116166
tether,2020-03-17,4306583144.903502
tether,2020-03-18,4231721926.3548894
tether,2020-03-19,4294893981.1129794
tether,2020-03-20,4342066151.500842
tether,2020-03-21,4274759423.202568
tether,2020-03-22,4298879010.052839
tether,2020-03-23,4298542912.578629
tether,2020-03-24,4287070634.488864
tether,2020-03-25,4304355950.614791
tether,2020-03-26,4300196108.958909
tether,2020-03-27,4285259141.8545556
tether,2020-03-28,4291651284.5904016
tether,2020-03-29,4298897388.168864
tether,2020-03-30,4303567262.188679
tether,2020-03-31,4282455239.003254
tether,2020-04-01,4298464571.519161
tether,2020-04-02,6308898014.114253
tether,2020-04-03,6345586550.244182
tether,2020-04-04,6341175558.074301
tether,2020-04-05,6357859575.226397
tether,2020-04-06,6348996817.026262
tether,2020-04-07,6337540894.788158
tether,2020-04-08,6342789172.680911
tether,2020-04-09,6351749244.043133
tether,2020-04-10,6360286245.591112
tether,2020-04-11,6358136925.695003
tether,2020-04-12,6360712294.279481
tether,2020-04-13,6342632339.143849
tether,2020-04-14,6353107084.775323
tether,2020-04-15,6338368646.483199
tether,2020-04-16,6367320936.370214
tether,2020-04-17,6354943648.30677
tether,2020-04-18,6348280713.036977
tether,2020-04-19,6370176428.689886
tether,2020-04-20,6369201538.20172
tether,2020-04-21,6355845853.437884
tether,2020-04-22,7133234307.712267
tether,2020-04-23,7101969333.498758
tether,2020-04-24,7109426016.447717
tether,2020-04-25,7125314349.5182
tether,2020-04-26,7139857876.920758
tether,2020-04-27,7149322731.405218
tether,2020-04-28,7134423239.958819
tether,2020-04-29,7692068637.4595785
tether,2020-04-30,7699585322.264011
tether,2020-05-01,7792729872.971917
tether,2020-05-02,7801751804.259999
tether,2020-05-03,7820865420.207942
tether,2020-05-04,7790956108.477815
tether,2020-05-05,7861206043.337105
tether,2020-05-06,7930935317.334048
tether,2020-05-07,8079054026.436567
tether,2020-05-08,8155833351.537392
tether,2020-05-09,8313422573.53834
tether,2020-05-10,8473215858.870962
tether,2020-05-11,8491686231.453566
tether,2020-05-12,8640172742.42414
tether,2020-05-13,8634423669.521152
tether,2020-05-14,8807791056.89655
tether,2020-05-15,8864847685.30716
tether,2020-05-16,8887329332.965754
tether,2020-05-17,8975796528.270578
tether,2020-05-18,8946398316.112976
tether,2020-05-19,8925141348.99949
tether,2020-05-20,8949763767.907099
tether,2020-05-21,8937031687.246744
tether,2020-05-22,8904835042.617306
tether,2020-05-23,8912893843.612572
tether,2020-05-24,8973070176.193398
tether,2020-05-25,9005148939.976181
tether,2020-05-26,9000991564.001087
tether,2020-05-27,9015071777.711218
tether,2020-05-28,9034880313.063711
tether,2020-05-29,9046743741.068209
tether,2020-05-30,9107846024.869493
tether,2020-05-31,9087003495.855902
tether,2020-06-01,9131206431.3614
tether,2020-06-02,9212094570.570204
tether,2020-06-03,9223480386.249006
tether,2020-06-04,9264926473.527744
tether,2020-06-05,9267985509.014711
tether,2020-06-06,9281349701.220112
tether,2020-06-07,9304968054.95925
tether,2020-06-08,9330982636.887531
tether,2020-06-09,9350784917.608734
tether,2020-06-10,9408692692.61926
tether,2020-06-11,9436245876.511108
tether,2020-06-12,9486299302.532066
tether,2020-06-13,9481923029.653166
tether,2020-06-14,9493593132.609491
tether,2020-06-15,9518736918.186726
tether,2020-06-16,9544643008.515339
tether,2020-06-17,9549847479.554846
tether,2020-06-18,9574951885.114128
tether,2020-06-19,9614392469.97571
tether,2020-06-20,9627169919.215635
tether,2020-06-21,9622223221.900679
tether,2020-06-22,9630499942.836613
tether,2020-06-23,9601992527.144379
tether,2020-06-24,9615414191.191792
tether,2020-06-25,9592877640.239046
tether,2020-06-26,9629325844.443867
tether,2020-06-27,9638700261.322134
tether,2020-06-28,9634384874.881834
tether,2020-06-29,9628668055.154745
tether,2020-06-30,9637841652.81123
tether,2020-07-01,9639104881.168352
tether,2020-07-02,9647929508.439756
tether,2020-07-03,9643357747.268692
tether,2020-07-04,9704261207.525513
tether,2020-07-05,9708811153.072805
tether,2020-07-06,9712908096.058014
tether,2020-07-07,9734760495.506433
tether,2020-07-08,9736967713.022522
tether,2020-07-09,9783869272.830843
tether,2020-07-10,9803667486.86557
tether,2020-07-11,9824421803.246971
tether,2020-07-12,9823245541.316175
tether,2020-07-13,9848359865.882101
tether,2020-07-14,9845335826.76726
tether,2020-07-15,9858754628.68023
tether,2020-07-16,9880260498.403952
tether,2020-07-17,9880407857.120985
tether,2020-07-18,9884364193.465317
tether,2020-07-19,9913964260.40362
tether,2020-07-20,9913573514.91013
tether,2020-07-21,9921658839.98397
tether,2020-07-22,10016213022.275948
tether,2020-07-23,10062892351.354399
tether,2020-07-24,10162563057.570114
tether,2020-07-25,10213180914.176388
tether,2020-07-26,10216671823.882736
tether,2020-07-27,10163253369.563332
tether,2020-07-28,10472196877.003702
tether,2020-07-29,10617855493.5351
tether,2020-07-30,10707864336.46751
tether,2020-07-31,10778488966.5884
tether,2020-08-01,10941249518.541092
tether,2020-08-02,11062349221.834326
tether,2020-08-03,11118634671.41413
tether,2020-08-04,11182209134.55455
tether,2020-08-05,11252929576.204271
tether,2020-08-06,11334228793.937506
tether,2020-08-07,11495140099.99963
tether,2020-08-08,11578515768.948843
tether,2020-08-09,11650317901.938906
tether,2020-08-10,11698790361.505043
tether,2020-08-11,11858746977.85641
tether,2020-08-12,11896892578.11066
tether,2020-08-13,12000642229.353857
tether,2020-08-14,12238797982.615112
tether,2020-08-15,12215059078.065254
tether,2020-08-16,12248808990.550749
tether,2020-08-17,12392582270.175108
tether,2020-08-18,12603054668.447298
tether,2020-08-19,12605339229.678223
tether,2020-08-20,12660117156.639263
tether,2020-08-21,12762557153.567696
tether,2020-08-22,12812234222.111702
tether,2020-08-23,12830042987.310995
tether,2020-08-24,12895083175.921795
tether,2020-08-25,12865507393.594837
tether,2020-08-26,12858452038.926846
tether,2020-08-27,13028548270.094753
tether,2020-08-28,13129348616.63307
tether,2020-08-29,13302097287.881546
tether,2020-08-30,13324009301.44109
tether,2020-08-31,13325296846.57462
tether,2020-09-01,13442714263.558973
tether,2020-09-02,13625399575.189207
tether,2020-09-03,13682958085.891354
tether,2020-09-04,13944291389.99023
tether,2020-09-05,14146895238.991238
tether,2020-09-06,14156780887.936438
tether,2020-09-07,14155492387.098202
tether,2020-09-08,14249894735.416224
tether,2020-09-09,14336176672.98944
tether,2020-09-10,14437687573.570017
tether,2020-09-11,14583424053.573727
tether,2020-09-12,14699656953.527794
tether,2020-09-13,14726592942.13541
tether,2020-09-14,14728080925.358042
tether,2020-09-15,14927227967.75129
tether,2020-09-16,14957143001.422548
tether,2020-09-17,15065278641.96204
tether,2020-09-18,15138915464.97246
